datetime,wave_height_m,wave_dir_deg,wave_period_s,wind_speed_ms,wind_dir_deg,max_wave_height_12h_m
2022-09-01 10:00:00,1.091,313.1,6.444,7.389001,304.0,1.765
2022-09-01 10:20:00,1.078,309.3,7.554,6.834,298.3,1.765
2022-09-01 10:40:00,1.066,305.4,6.757001,7.497,304.5,1.765
2022-09-01 11:00:00,1.031,312.3,6.349,7.021,298.7,1.765
2022-09-01 11:20:00,0.961,303.7,5.935,5.14,310.1,1.765
2022-09-01 11:40:00,1.072,288.3,5.889,6.036,17.03,1.765
2022-09-01 12:00:00,1.107,266.1,5.706,5.395,21.85,1.765
2022-09-01 12:20:00,0.9720001,262.4,5.53,4.763,20.6,1.765
2022-09-01 12:40:00,0.9720001,262.4,5.53,5.545,18.67,1.765
2022-09-01 13:40:00,0.636,319.7,3.897,5.759,288.6,1.765
2022-09-01 14:00:00,0.616,316.2,4.465,6.236,282.5,1.765
2022-09-01 14:20:00,0.587,315.0,5.685,5.754,288.7,1.765
2022-09-01 14:40:00,0.593,321.1,5.26,6.26,281.4,1.765
2022-09-01 15:00:00,0.568,317.2,4.42,6.109,286.7,1.765
2022-09-01 15:20:00,0.522,315.4,4.663,6.407,275.7,1.765
2022-09-01 15:40:00,0.494,318.9,4.537,6.219,279.3,1.765
2022-09-01 16:00:00,0.489,325.4,4.731,6.908001,276.7,1.765
2022-09-01 16:20:00,0.485,331.4,5.145,6.284,268.0,1.765
2022-09-01 17:00:00,0.407,332.1,4.412,6.612,266.0,1.765
2022-09-01 17:20:00,0.407,335.5,4.357,7.319,272.2,1.765
2022-09-01 17:40:00,0.407,335.5,4.357,7.254,266.1,1.765
2022-09-01 18:00:00,0.393,338.3,3.774,6.925,274.4,1.691
2022-09-01 18:20:00,0.39,335.5,3.915,6.462,272.3,1.615
2022-09-01 18:40:00,0.374,321.3,4.676,5.976,260.3,1.615
2022-09-01 19:00:00,0.372,320.9,4.398,5.98,267.7,1.615
2022-09-01 19:20:00,0.361,313.7,4.14,6.056,268.4,1.615
2022-09-01 19:40:00,0.367,313.3,4.298,6.207,259.7,1.462
2022-09-01 20:00:00,0.367,313.3,4.298,6.554,256.1,1.411
2022-09-01 20:20:00,0.313,324.3,4.027,7.464,264.9,1.38
2022-09-01 20:40:00,0.314,322.7,4.018,7.38,256.1,1.355
2022-09-01 21:00:00,0.325,312.0,3.879,7.2,262.3,1.355
2022-09-01 21:20:00,0.331,304.9,3.171,6.671,265.4,1.107
2022-09-01 21:40:00,0.319,302.6,2.884,6.965,266.5,1.107
2022-09-01 22:00:00,0.314,305.7,3.621,6.949,266.6,1.107
2022-09-01 22:20:00,0.315,310.7,3.632,6.849001,261.8,1.107
2022-09-01 22:40:00,0.306,315.1,3.765,5.997,261.9,1.107
2022-09-01 23:00:00,0.303,286.7,3.172,2.947,338.5,1.107
2022-09-01 23:20:00,0.307,253.2,2.832,2.987,343.9,1.107
2022-09-01 23:40:00,0.301,215.0,3.551,7.139001,213.3,1.107
2022-09-02 00:00:00,0.265,25.13,3.748,6.842001,203.7,0.9720001
2022-09-02 00:20:00,0.253,26.27,3.663,6.686,195.8,0.9720001
2022-09-02 00:40:00,0.228,26.46,3.431,7.01,181.3,0.636
2022-09-02 01:00:00,0.219,51.87,3.465,7.38,91.5,0.636
2022-09-02 01:20:00,0.208,284.5,3.429,7.677001,33.74,0.636
2022-09-02 01:40:00,0.189,245.8,3.454,8.04,36.8,0.616
2022-09-02 02:00:00,0.17,225.3,3.467,8.03,358.2,0.593
2022-09-02 02:20:00,0.161,209.7,3.231,8.28,30.6,0.593
2022-09-02 02:40:00,0.145,238.1,3.458,8.36,54.98,0.568
2022-09-02 03:00:00,0.136,226.5,3.55,8.29,43.1,0.522
2022-09-02 03:20:00,0.129,204.7,2.824,8.599999,40.41,0.494
2022-09-02 03:40:00,0.121,210.9,3.466,8.47,41.75,0.489
2022-09-02 04:00:00,0.121,210.9,3.466,8.03,179.1,0.485
2022-09-02 04:20:00,0.133,334.2,2.778,8.32,200.8,0.407
2022-09-02 04:40:00,0.131,333.7,2.87,7.886,204.6,0.407
2022-09-02 05:00:00,0.136,329.6,2.299,8.349999,206.9,0.407
2022-09-02 05:20:00,0.155,323.8,1.699,8.55,214.3,0.407
2022-09-02 05:40:00,0.176,321.8,2.202,8.929999,215.4,0.393
2022-09-02 06:40:00,0.228,326.5,2.647,8.76,213.4,0.372
2022-09-02 07:00:00,0.232,326.0,2.859,8.809999,217.4,0.367
2022-09-02 07:20:00,0.261,329.8,2.976,9.16,216.2,0.367
2022-09-02 07:40:00,0.261,329.1,3.228,9.179999,216.2,0.367
2022-09-02 08:00:00,0.26,327.6,3.028,9.49,220.0,0.331
2022-09-02 08:40:00,0.274,320.3,3.175,9.86,221.2,0.331
2022-09-02 09:00:00,0.29,319.6,2.94,9.66,223.1,0.331
2022-09-02 09:20:00,0.297,320.6,2.496,9.42,220.7,0.319
2022-09-02 09:40:00,0.298,320.2,2.919,9.53,221.8,0.315
2022-09-02 10:00:00,0.293,319.4,3.206,9.65,224.0,0.315
2022-09-02 10:20:00,0.299,320.2,2.881,10.01,223.6,0.307
2022-09-02 10:40:00,0.316,320.1,3.445,9.95,220.3,0.316
2022-09-02 11:00:00,0.316,319.4,2.944,10.02,221.7,0.316
2022-09-02 11:20:00,0.307,319.5,2.6,9.71,225.9,0.316
2022-09-02 11:40:00,0.313,318.3,3.572,10.28,224.1,0.316
2022-09-02 12:00:00,0.354,319.5,3.564,9.75,225.1,0.354
2022-09-02 12:20:00,0.364,318.3,3.602,10.03,226.5,0.364
2022-09-02 12:40:00,0.336,317.6,3.849,10.48,227.0,0.364
2022-09-02 13:00:00,0.351,318.1,4.146,10.84,230.9,0.364
2022-09-02 13:20:00,0.37,318.2,4.133,11.16,225.3,0.37
2022-09-02 13:40:00,0.37,318.2,4.133,11.36,226.9,0.37
2022-09-02 14:00:00,0.442,313.2,4.082,12.58,233.6,0.442
2022-09-02 14:20:00,0.442,313.2,4.082,12.44,234.9,0.442
2022-09-02 14:40:00,0.43,315.0,4.226,12.8,233.6,0.442
2022-09-02 15:00:00,0.439,314.0,3.96,13.1,235.3,0.442
2022-09-02 15:20:00,0.459,312.2,3.223,12.8,231.2,0.459
2022-09-02 15:40:00,0.459,312.2,3.223,13.16,237.3,0.459
2022-09-02 16:00:00,0.441,314.2,2.956,13.16,235.8,0.459
2022-09-02 16:20:00,0.458,313.6,3.264,13.15,239.9,0.459
2022-09-02 16:40:00,0.494,313.9,4.176,12.57,234.3,0.494
2022-09-02 17:20:00,0.5,315.0,3.106,12.63,233.2,0.5
2022-09-02 17:40:00,0.489,312.5,3.603,12.96,236.5,0.5
2022-09-02 18:00:00,0.512,310.2,3.082,13.24,241.3,0.512
2022-09-02 18:20:00,0.534,310.6,3.014,12.46,235.1,0.534
2022-09-02 18:40:00,0.535,315.5,3.109,12.87,235.7,0.535
2022-09-02 19:00:00,0.534,315.5,2.982,13.53,240.9,0.535
2022-09-02 19:20:00,0.552,312.8,2.905,13.09,241.2,0.552
2022-09-02 20:00:00,0.567,314.7,3.132,12.68,234.0,0.567
2022-09-02 20:20:00,0.534,312.5,3.053,12.67,234.9,0.567
2022-09-02 20:40:00,0.512,311.6,3.189,13.23,234.9,0.567
2022-09-02 21:00:00,0.495,318.1,3.162,12.48,240.5,0.567
2022-09-02 21:20:00,0.468,317.5,3.066,11.42,235.2,0.567
2022-09-02 22:00:00,0.436,313.7,2.705,13.02,240.1,0.567
2022-09-02 22:20:00,0.444,317.4,2.799,11.92,231.9,0.567
2022-09-02 22:40:00,0.423,318.7,2.781,11.04,229.5,0.567
2022-09-02 23:00:00,0.419,319.4,2.875,11.04,228.7,0.567
2022-09-02 23:20:00,0.419,319.4,2.875,9.95,222.6,0.567
2022-09-02 23:40:00,0.369,329.0,3.244,9.66,217.8,0.567
2022-09-03 00:00:00,0.359,328.5,3.318,10.78,213.1,0.567
2022-09-03 00:20:00,0.343,330.4,3.2,10.07,206.3,0.567
2022-09-03 00:40:00,0.348,334.2,2.886,9.91,206.4,0.567
2022-09-03 01:00:00,0.357,337.2,3.367,9.54,203.6,0.567
2022-09-03 01:20:00,0.335,342.3,3.63,9.679999,204.5,0.567
2022-09-03 01:40:00,0.32,343.5,3.481,9.32,197.1,0.567
2022-09-03 02:00:00,0.315,330.8,3.853,9.71,155.5,0.567
2022-09-03 02:20:00,0.31,311.8,3.71,10.28,145.6,0.567
2022-09-03 02:40:00,0.305,313.6,3.279,9.92,186.6,0.567
2022-09-03 03:00:00,0.292,327.4,2.952,9.84,203.8,0.567
2022-09-03 03:20:00,0.301,322.9,3.555,9.83,189.4,0.567
2022-09-03 03:40:00,0.298,308.0,3.572,9.21,182.2,0.567
2022-09-03 04:00:00,0.289,314.7,3.534,8.929999,169.3,0.567
2022-09-03 04:20:00,0.289,314.7,3.534,8.47,100.4,0.567
2022-09-03 04:40:00,0.304,206.0,3.551,8.689999,49.07,0.567
2022-09-03 05:00:00,0.307,205.0,3.655,8.95,51.53,0.567
2022-09-03 05:20:00,0.306,199.0,3.744,8.84,42.3,0.567
2022-09-03 05:40:00,0.299,191.0,3.652,8.5,40.45,0.567
2022-09-03 06:00:00,0.295,189.3,3.678,8.74,43.8,0.567
2022-09-03 06:20:00,0.288,193.4,3.759,8.679999,39.34,0.567
2022-09-03 06:40:00,0.287,193.9,4.012,8.75,38.38,0.567
2022-09-03 07:00:00,0.285,190.8,3.883,8.15,35.5,0.567
2022-09-03 07:20:00,0.27,251.9,3.8,7.657001,180.2,0.567
2022-09-03 07:40:00,0.267,330.6,3.765,6.944,196.8,0.567
2022-09-03 08:00:00,0.274,329.8,3.75,5.596,206.0,0.534
2022-09-03 08:20:00,0.275,321.7,3.147,5.047,207.0,0.512
2022-09-03 08:40:00,0.279,322.5,3.629,6.152,200.7,0.495
2022-09-03 09:20:00,0.277,337.3,3.064,8.21,194.8,0.444
2022-09-03 09:40:00,0.272,337.3,2.904,7.016,198.1,0.444
2022-09-03 10:00:00,0.251,332.6,2.774,6.9,198.7,0.444
2022-09-03 10:20:00,0.257,334.1,3.216,7.089,191.0,0.423
2022-09-03 10:40:00,0.257,334.1,3.216,6.772,199.1,0.419
2022-09-03 11:00:00,0.259,300.7,2.576,8.54,183.7,0.419
2022-09-03 11:20:00,0.251,312.6,3.11,7.379,211.9,0.369
2022-09-03 11:40:00,0.241,329.8,3.859,7.755001,212.1,0.359
2022-09-03 12:00:00,0.241,324.9,3.474,8.13,218.6,0.357
2022-09-03 12:20:00,0.232,323.7,2.968,8.72,221.2,0.357
2022-09-03 12:40:00,0.232,323.7,2.968,8.91,219.6,0.357
2022-09-03 13:00:00,0.245,321.1,3.822,10.02,223.9,0.335
2022-09-03 13:20:00,0.238,319.7,3.43,8.66,222.6,0.32
2022-09-03 13:40:00,0.228,317.3,3.234,8.66,229.3,0.315
2022-09-03 14:00:00,0.229,313.9,3.703,8.229999,230.8,0.31
2022-09-03 14:20:00,0.231,306.2,3.412,8.29,230.7,0.307
2022-09-03 14:40:00,0.234,305.4,3.146,8.519999,236.2,0.307
2022-09-03 15:00:00,0.239,305.0,3.765,8.88,237.3,0.307
2022-09-03 15:20:00,0.239,297.6,3.22,8.349999,249.5,0.307
2022-09-03 15:40:00,0.244,294.2,2.358,8.809999,241.7,0.307
2022-09-03 16:00:00,0.245,300.8,2.117,8.849999,243.5,0.307
2022-09-03 16:20:00,0.257,296.1,2.26,8.8,250.9,0.307
2022-09-03 16:40:00,0.267,290.8,2.057,9.559999,252.0,0.307
2022-09-03 17:00:00,0.289,292.3,2.189,9.15,248.1,0.306
2022-09-03 17:20:00,0.305,292.5,2.211,8.809999,250.6,0.305
2022-09-03 17:40:00,0.305,290.5,2.119,9.4,257.4,0.305
2022-09-03 18:00:00,0.304,288.9,2.451,9.269999,255.4,0.305
2022-09-03 18:20:00,0.299,290.4,2.754,9.3,248.8,0.305
2022-09-03 18:40:00,0.295,292.1,2.859,9.51,252.6,0.305
2022-09-03 19:00:00,0.294,292.3,2.245,9.32,250.8,0.305
2022-09-03 19:20:00,0.29,293.1,2.289,9.09,249.1,0.305
2022-09-03 19:40:00,0.289,285.3,2.294,8.51,259.4,0.305
2022-09-03 20:00:00,0.273,277.4,2.25,8.26,254.5,0.305
2022-09-03 20:20:00,0.246,277.8,2.672,7.830001,258.0,0.305
2022-09-03 20:40:00,0.224,276.7,3.118,7.065001,252.5,0.305
2022-09-03 21:00:00,0.213,283.1,3.097,6.249,247.5,0.305
2022-09-03 21:20:00,0.213,283.1,3.097,6.381,262.5,0.305
2022-09-03 21:40:00,0.213,283.1,3.097,7.143,286.4,0.305
2022-09-03 22:00:00,0.189,254.2,2.913,6.706,292.0,0.305
2022-09-03 22:20:00,0.197,255.8,2.908,6.994001,298.0,0.305
2022-09-03 22:40:00,0.211,272.7,2.852,8.889999,306.6,0.305
2022-09-03 23:00:00,0.222,307.1,2.491,9.559999,317.0,0.305
2022-09-03 23:20:00,0.255,337.5,1.924,9.32,318.9,0.305
2022-09-03 23:40:00,0.255,337.5,1.924,9.86,318.4,0.305
2022-09-04 00:00:00,0.366,352.7,2.715,10.07,324.6,0.366
2022-09-04 00:20:00,0.382,354.5,2.751,10.35,322.9,0.382
2022-09-04 00:40:00,0.427,353.7,2.799,9.74,330.6,0.427
2022-09-04 01:00:00,0.447,345.5,2.869,9.32,330.1,0.447
2022-09-04 01:20:00,0.464,340.1,3.066,9.41,327.1,0.464
2022-09-04 01:40:00,0.522,334.6,3.39,8.22,337.1,0.522
2022-09-04 02:00:00,0.567,327.5,3.772,8.41,336.9,0.567
2022-09-04 02:40:00,0.563,329.9,3.647,9.229999,340.4,0.567
2022-09-04 03:00:00,0.573,332.9,4.026,9.189999,341.4,0.573
2022-09-04 03:20:00,0.625,326.9,4.138,8.809999,341.1,0.625
2022-09-04 03:40:00,0.671,322.6,4.619,8.05,341.8,0.671
2022-09-04 04:00:00,0.706,316.4,4.654,7.581,346.6,0.706
2022-09-04 04:20:00,0.68,316.4,4.495,9.469999,352.0,0.706
2022-09-04 04:40:00,0.707,317.2,4.529,7.833,349.7,0.707
2022-09-04 05:00:00,0.707,317.2,4.529,8.11,346.9,0.707
2022-09-04 05:20:00,0.707,317.2,4.529,8.189999,348.6,0.707
2022-09-04 05:40:00,0.768,302.5,5.358,8.67,346.7,0.768
2022-09-04 06:00:00,0.7560001,305.4,5.453,8.309999,348.2,0.768
2022-09-04 06:40:00,0.7560001,313.8,5.165,7.271,345.2,0.768
2022-09-04 07:00:00,0.675,307.7,5.239,7.364,339.3,0.768
2022-09-04 07:20:00,0.654,308.8,5.707,8.04,341.3,0.768
2022-09-04 07:40:00,0.701,315.6,5.245,8.13,340.4,0.768
2022-09-04 08:00:00,0.6860001,317.3,5.019,8.74,345.9,0.768
2022-09-04 08:20:00,0.703,318.2,5.585,8.96,349.2,0.768
2022-09-04 08:40:00,0.643,322.8,5.336,8.599999,345.3,0.768
2022-09-04 09:20:00,0.613,319.4,5.159,8.29,339.8,0.768
2022-09-04 09:40:00,0.613,319.4,5.159,8.439999,343.9,0.768
2022-09-04 10:00:00,0.664,317.6,5.264,8.63,346.1,0.768
2022-09-04 10:20:00,0.652,320.4,5.035,9.08,346.2,0.768
2022-09-04 10:40:00,0.634,325.0,4.931,8.63,346.4,0.768
2022-09-04 11:00:00,0.661,321.1,5.317,7.954001,343.7,0.768
2022-09-04 11:20:00,0.669,318.1,5.201,8.29,346.8,0.768
2022-09-04 11:40:00,0.614,323.9,5.062,8.12,348.2,0.768
2022-09-04 12:00:00,0.624,324.3,4.782,8.59,343.8,0.768
2022-09-04 12:20:00,0.63,320.0,5.218,7.859,346.0,0.768
2022-09-04 12:40:00,0.628,316.9,4.853,8.019999,346.7,0.768
2022-09-04 13:00:00,0.642,316.8,4.773,8.679999,351.6,0.768
2022-09-04 13:20:00,0.642,316.8,4.773,9.809999,354.0,0.768
2022-09-04 13:40:00,0.683,320.7,4.959,9.01,352.5,0.768
2022-09-04 14:00:00,0.654,317.9,5.092,8.65,352.5,0.768
2022-09-04 14:20:00,0.608,311.8,5.327,9.75,0.064,0.768
2022-09-04 14:40:00,0.62,312.6,5.119,8.929999,352.7,0.768
2022-09-04 15:00:00,0.581,313.6,4.892,8.689999,349.6,0.768
2022-09-04 15:20:00,0.575,307.8,5.132,8.189999,359.0,0.768
2022-09-04 15:40:00,0.602,306.1,5.28,8.01,0.68,0.768
2022-09-04 16:00:00,0.602,306.1,5.28,8.25,349.3,0.768
2022-09-04 16:20:00,0.571,302.5,4.959,8.309999,352.2,0.768
2022-09-04 16:40:00,0.564,304.1,5.053,8.309999,357.2,0.768
2022-09-04 17:00:00,0.541,308.4,5.195,9.08,354.9,0.768
2022-09-04 17:20:00,0.518,308.9,4.665,9.29,351.0,0.768
2022-09-04 17:40:00,0.518,308.9,4.665,9.689999,350.1,0.7560001
2022-09-04 18:00:00,0.548,310.5,4.725,8.21,352.4,0.7560001
2022-09-04 18:20:00,0.553,307.7,4.761,8.559999,353.5,0.7560001
2022-09-04 18:40:00,0.558,303.3,4.816,8.599999,345.7,0.703
2022-09-04 19:00:00,0.524,314.1,4.688,8.519999,350.4,0.703
2022-09-04 19:20:00,0.523,313.9,4.592,8.38,350.3,0.703
2022-09-04 19:40:00,0.545,309.6,4.524,8.16,350.9,0.703
2022-09-04 20:00:00,0.554,311.8,4.508,8.24,350.4,0.703
2022-09-04 20:20:00,0.51,316.3,4.238,8.17,348.6,0.683
2022-09-04 20:40:00,0.51,316.3,4.238,8.04,343.6,0.683
2022-09-04 21:00:00,0.486,316.4,4.546,7.659,342.9,0.683
2022-09-04 21:20:00,0.47,316.2,4.308,7.402001,344.4,0.683
2022-09-04 21:40:00,0.436,315.6,4.063,7.924,345.1,0.683
2022-09-04 22:00:00,0.423,314.4,4.457,6.895001,343.9,0.683
2022-09-04 22:20:00,0.405,314.8,4.335,7.332,345.9,0.683
2022-09-04 22:40:00,0.388,316.7,4.176,6.947001,351.5,0.683
2022-09-04 23:00:00,0.371,310.9,4.077,6.645,346.7,0.683
2022-09-04 23:20:00,0.345,307.2,3.739,5.784,346.9,0.683
2022-09-04 23:40:00,0.336,306.7,4.349,7.424,353.8,0.683
2022-09-05 00:00:00,0.316,310.9,4.294,7.037,351.5,0.683
2022-09-05 00:20:00,0.313,308.8,4.226,6.611,354.9,0.683
2022-09-05 00:40:00,0.326,305.0,4.258,6.831,355.1,0.683
2022-09-05 01:00:00,0.326,305.0,4.258,6.996,349.2,0.683
2022-09-05 01:20:00,0.271,301.5,4.286,7.253,354.1,0.683
2022-09-05 01:40:00,0.263,299.3,4.402,5.975,0.569,0.654
2022-09-05 02:00:00,0.245,299.6,4.533,5.738,354.5,0.62
2022-09-05 02:20:00,0.233,302.4,4.485,6.502,7.39,0.62
2022-09-05 02:40:00,0.23,298.9,4.529,6.331,352.2,0.602
2022-09-05 03:00:00,0.218,303.4,4.618,6.363,356.2,0.602
2022-09-05 03:20:00,0.217,299.2,4.104,6.422,0.9080001,0.602
2022-09-05 03:40:00,0.206,298.6,4.293,6.143,359.1,0.602
2022-09-05 04:00:00,0.196,301.4,4.335,6.397,355.4,0.571
2022-09-05 04:20:00,0.204,299.8,3.914,7.072001,11.75,0.564
2022-09-05 04:40:00,0.207,295.5,3.914,7.184001,9.969999,0.558
2022-09-05 05:00:00,0.199,297.9,4.167,7.026001,16.15,0.558
2022-09-05 05:20:00,0.193,299.9,4.085,6.894001,12.09,0.558
2022-09-05 05:40:00,0.188,299.4,4.099,6.401,12.47,0.558
2022-09-05 06:00:00,0.188,299.4,4.099,5.892,7.814001,0.558
2022-09-05 06:20:00,0.153,324.7,3.822,5.771,337.5,0.558
2022-09-05 06:40:00,0.156,322.0,3.718,5.81,351.6,0.554
2022-09-05 07:00:00,0.156,312.0,3.6,5.541,347.9,0.554
2022-09-05 07:20:00,0.146,308.9,3.729,5.161,340.3,0.554
2022-09-05 07:40:00,0.142,314.9,3.54,5.711,346.7,0.554
2022-09-05 08:00:00,0.143,314.5,3.288,5.824,349.1,0.51
2022-09-05 08:20:00,0.147,315.1,3.192,6.461,347.2,0.51
2022-09-05 08:40:00,0.137,321.0,3.324,6.61,346.7,0.486
2022-09-05 09:00:00,0.143,320.4,3.313,6.243,345.5,0.47
2022-09-05 09:20:00,0.148,315.6,2.679,5.996,356.0,0.436
2022-09-05 09:40:00,0.153,309.8,1.971,6.238,357.6,0.423
2022-09-05 10:00:00,0.159,307.3,2.856,6.381,357.9,0.405
2022-09-05 10:20:00,0.176,309.1,3.25,5.419,349.9,0.388
2022-09-05 10:40:00,0.18,311.7,3.496,5.544,351.8,0.371
2022-09-05 11:00:00,0.173,312.9,3.62,5.622,343.9,0.345
2022-09-05 11:20:00,0.153,316.5,3.234,5.478,344.2,0.336
2022-09-05 11:40:00,0.143,315.0,3.249,5.803,351.8,0.326
2022-09-05 12:00:00,0.142,309.0,2.81,5.825,347.9,0.326
2022-09-05 12:20:00,0.142,308.0,2.709,6.045,0.472,0.326
2022-09-05 12:40:00,0.134,303.7,3.598,5.965,348.8,0.326
2022-09-05 13:00:00,0.122,310.0,2.834,5.712,340.7,0.271
2022-09-05 13:40:00,0.126,309.7,4.26,6.797001,350.9,0.245
2022-09-05 14:00:00,0.127,306.9,2.743,6.518,355.1,0.233
2022-09-05 15:00:00,0.156,318.4,1.523,7.238,346.0,0.217
2022-09-05 15:40:00,0.176,312.9,1.727,6.922001,352.5,0.207
2022-09-05 16:00:00,0.145,308.7,1.392,7.16,354.8,0.207
2022-09-05 16:20:00,0.143,310.0,1.421,6.269,348.1,0.207
2022-09-05 16:40:00,0.136,309.9,1.885,6.446,352.8,0.199
2022-09-05 17:00:00,0.128,308.8,2.381,6.787,354.6,0.193
2022-09-05 17:20:00,0.126,311.0,2.681,7.071,349.1,0.188
2022-09-05 17:40:00,0.132,307.3,3.018,6.226,340.0,0.188
2022-09-05 18:00:00,0.123,308.1,2.083,7.061,335.1,0.18
2022-09-05 18:20:00,0.114,320.4,1.988,6.745,326.1,0.18
2022-09-05 18:40:00,0.12,329.9,1.506,7.465,308.3,0.18
2022-09-05 19:00:00,0.122,332.7,1.362,7.616,321.6,0.18
2022-09-05 19:20:00,0.139,343.3,1.439,9.559999,320.9,0.18
2022-09-05 19:40:00,0.205,355.9,1.778,9.729999,320.9,0.205
2022-09-05 20:00:00,0.294,355.0,2.309,10.12,318.4,0.294
2022-09-05 20:20:00,0.36,353.1,2.626,10.12,323.8,0.36
2022-09-05 20:40:00,0.36,353.1,2.626,10.5,322.5,0.36
2022-09-05 21:00:00,0.441,351.6,3.046,10.39,324.1,0.441
2022-09-05 21:20:00,0.443,351.1,3.082,10.57,320.4,0.443
2022-09-05 21:40:00,0.444,350.1,3.112,10.78,323.5,0.444
2022-09-05 22:20:00,0.456,339.1,3.31,8.63,343.6,0.456
2022-09-05 22:40:00,0.454,319.5,3.299,9.08,343.2,0.456
2022-09-05 23:00:00,0.428,317.4,3.404,8.65,341.6,0.456
2022-09-05 23:20:00,0.44,313.3,3.606,7.889001,340.5,0.456
2022-09-05 23:40:00,0.415,309.6,3.857,7.858,343.9,0.456
2022-09-06 00:00:00,0.378,310.3,3.854,8.29,344.3,0.456
2022-09-06 00:20:00,0.353,312.1,3.802,8.21,345.9,0.456
2022-09-06 00:40:00,0.352,313.8,3.796,7.333,343.8,0.456
2022-09-06 01:00:00,0.348,313.0,3.955,6.777001,345.3,0.456
2022-09-06 01:20:00,0.325,312.2,4.034,6.502,345.6,0.456
2022-09-06 01:40:00,0.31,310.5,3.821,6.235,348.7,0.456
2022-09-06 02:00:00,0.298,312.0,3.523,6.886,344.0,0.456
2022-09-06 02:20:00,0.291,315.7,3.761,7.290001,347.4,0.456
2022-09-06 02:40:00,0.288,313.9,4.006,7.193,339.8,0.456
2022-09-06 03:00:00,0.284,317.2,3.962,7.198001,339.9,0.456
2022-09-06 03:20:00,0.293,321.2,3.77,6.996,340.7,0.456
2022-09-06 04:00:00,0.294,322.3,3.937,6.014,340.6,0.456
2022-09-06 04:20:00,0.268,323.6,3.743,5.171,330.3,0.456
2022-09-06 04:40:00,0.255,328.1,3.807,5.259,329.7,0.456
2022-09-06 05:00:00,0.253,204.8,3.788,2.379,293.7,0.456
2022-09-06 05:20:00,0.242,11.97,3.821,2.133,275.1,0.456
2022-09-06 05:40:00,0.226,7.757001,3.809,2.152,293.1,0.456
2022-09-06 06:00:00,0.228,124.2,3.896,5.706,342.9,0.456
2022-09-06 06:20:00,0.244,311.2,3.895,5.217,347.6,0.456
2022-09-06 06:40:00,0.235,321.3,3.595,2.162,290.5,0.456
2022-09-06 07:00:00,0.222,341.2,3.039,5.753,346.7,0.456
2022-09-06 07:20:00,0.222,341.2,3.039,6.607,349.5,0.456
2022-09-06 07:40:00,0.212,306.0,3.192,6.686,351.6,0.456
2022-09-06 08:00:00,0.211,306.5,3.274,6.533,349.2,0.456
2022-09-06 08:20:00,0.208,307.0,3.508,6.092,350.0,0.456
2022-09-06 08:40:00,0.206,305.7,3.605,5.83,348.1,0.456
2022-09-06 09:00:00,0.205,304.0,3.304,5.288,349.9,0.456
2022-09-06 09:20:00,0.193,309.7,3.39,5.26,345.6,0.456
2022-09-06 09:40:00,0.187,312.8,3.22,4.714,341.8,0.456
2022-09-06 10:00:00,0.189,311.2,3.228,4.472,339.9,0.456
2022-09-06 10:20:00,0.187,308.6,3.323,4.343,346.1,0.454
2022-09-06 10:40:00,0.188,303.9,3.008,4.501,348.1,0.44
2022-09-06 11:00:00,0.19,305.8,3.085,4.408,348.2,0.44
2022-09-06 11:20:00,0.178,305.6,3.057,4.13,344.6,0.415
2022-09-06 11:40:00,0.17,304.4,3.173,3.735,344.7,0.378
2022-09-06 12:00:00,0.174,301.4,3.096,5.195,359.6,0.353
2022-09-06 12:20:00,0.177,302.7,3.07,6.694,1.898,0.352
2022-09-06 12:40:00,0.173,303.7,3.053,7.598001,2.636,0.348
2022-09-06 13:00:00,0.167,306.4,2.85,7.477,357.4,0.325
2022-09-06 13:20:00,0.172,307.9,2.806,7.630001,0.633,0.31
2022-09-06 13:40:00,0.171,308.1,2.809,7.892,359.1,0.298
2022-09-06 14:00:00,0.167,308.4,2.94,7.440001,351.8,0.294
2022-09-06 14:20:00,0.158,308.2,3.094,8.21,349.5,0.294
2022-09-06 14:40:00,0.158,309.7,3.186,8.269999,338.5,0.294
2022-09-06 15:00:00,0.164,313.3,3.119,7.834001,340.3,0.294
2022-09-06 15:40:00,0.165,317.7,1.629,8.019999,337.6,0.294
2022-09-06 16:00:00,0.163,317.1,1.786,8.17,344.7,0.268
2022-09-06 16:20:00,0.172,315.5,1.939,8.139999,343.4,0.255
2022-09-06 16:40:00,0.181,319.8,2.78,8.389999,324.7,0.253
2022-09-06 17:00:00,0.205,328.5,2.822,9.679999,323.2,0.244
2022-09-06 17:20:00,0.317,336.0,2.755,10.31,319.5,0.317
2022-09-06 17:40:00,0.367,340.8,2.805,10.7,321.7,0.367
2022-09-06 18:00:00,0.396,345.5,3.039,10.38,317.5,0.396
2022-09-06 18:20:00,0.416,346.0,3.136,10.4,313.8,0.416
2022-09-06 18:40:00,0.43,344.8,3.049,10.53,314.3,0.43
2022-09-06 19:00:00,0.447,342.9,3.203,10.67,321.1,0.447
2022-09-06 19:20:00,0.462,346.9,3.077,10.88,320.8,0.462
2022-09-06 19:40:00,0.481,347.0,3.118,11.4,321.2,0.481
2022-09-06 20:00:00,0.481,347.0,3.118,11.47,322.5,0.481
2022-09-06 20:20:00,0.558,354.8,3.371,11.66,321.1,0.558
2022-09-06 20:40:00,0.555,353.6,3.342,11.34,323.6,0.558
2022-09-06 21:00:00,0.536,348.2,3.255,11.4,324.6,0.558
